Product List as of 17/06/2026,,,,,,,,,,
Product Code,Supplier Name,Product Description,Created On,Default Sell Price,Bin Location,Allocated,On Hand,Available,Base Unit,On Purchase
9KCH37143CM,Divya,9k YG Solid Oval Link Diamond Bracelet 1.4mm Wide 43cm. Bezel Set with 10D=0.50ct. O-Rings at 40 & 41.5cm,26/11/2024,"1,296.92",CH371,0.0000,1.0000,1,Each,0
9KCH47545CM,Divya,"9k WG Solid Oval Link Diamond Chain 1.4mm Wide 45cm. Bezel Set with 1D= 0.05ct, O-Ring at 42cm",26/11/2024,521.40,CH375,0.0000,4.0000,4,Each,0
9KCH37545CM,Divya,"9k YG Solid Oval Link Diamond Chain 1.4mm Wide 45cm. Bezel Set with 1D= 0.05ct, O-Rings at 42cm",26/11/2024,506.22,CH375,0.0000,3.0000,3,Each,0
PTRD68SIZEN1/2,Divya,Platinum Band Set with 14 RBC Diamonds = 0.55ct. Size N1/2,25/11/2024,"1,670.00",RD68,0.0000,1.0000,1,Each,0
9KBELW05975CM,Forval,9k WG Italian Solid 1 x 9 Oval & Round Belcher Chain 3.8mm wide 75cm . Approx 14.7g,20/11/2024,118.78,BELY059,0.0000,14.6800,14.68,Weight,0
18KBLY027-8PACK-1,Forval,"18k YG Italian Oval Link Chains, 0.9mm wide (8 pieces - 1x40cm, 5x42cm, 2x50cm)",18/11/2024,"2,922.97",BLY027,0.0000,0.0000,0,Each,0
9KCR682,Inah Co Ltd - 9k CZ Huggies,9k YG Double-Sided St Benedict Crucifixion 50mm x 32mm,18/11/2024,"1,275.99",CR682,0.0000,3.0000,3,Each,0
18KCR681,Inah Co Ltd - 9k CZ Huggies,"18k YG Polished Circle Crucfixion, 50mm x 32mm",18/11/2024,"3,790.53",CR681,0.0000,0.0000,0,Each,0
18KFSY05055CM,Lotus,18k YG Square Franco Chain 1.7mm wide 55cm. Approx 5.04g,12/11/2024,224.33,FSY050,0.0000,55.2800,55.28,Weight,0
18KRD12SIZEQ,Divya,18k YG Band with Baguette Cut Diamonds 22D = 0.50ct Size Q,07/11/2024,"2,159.55",RD12,0.0000,0.0000,0,Each,0
9KCH370PSA19.5CM,Divya,"9k YG Solid Oval Link Pink Sapphire Bracelet 0.80mm Wide 19.5cm . Bezel Set with 5 Pink Sa=0.30ct, O-Rings at 16.5 & 18cm.",07/11/2024,288.89,CH370PSA,0.0000,4.0000,4,Each,0
9KCH470TP19.5CM,Divya,"9k WG Solid Oval Link Blue Topaz Bracelet 0.80mm Wide 19.5cm . Bezel Set with 5TP = 0.25ct, O-Rings at 16.5 & 18cm.",07/11/2024,233.33,CH370TP,0.0000,3.0000,3,Each,0
18KCH37143CM,Divya,18k YG Link Diamond Chain 1.4mm Wide 40cm with 3cm extension.  10D = 0.50ct.,07/11/2024,"2,127.15",CH371,0.0000,1.0000,1,Each,0
18KCH37150CM,Divya,18k YG Solid Oval Link Diamond Chain 1.4mm Wide 50cm . Bezel Set with 11D=0.55ct. O-Rings at 47 & 48.5cm.,07/11/2024,"2,415.78",CH371,0.0000,3.0000,3,Each,0
9KSC010H,Divya,9k YG Infinity Diamond Pendant 15D=0.03ct with Oval Link Chain 45cm O-Ring at 43cm & 44cm 1.4mm wide . Meas. 6x14mm,07/11/2024,509.61,SC010H,0.0000,4.0000,4,Each,0
9KBFY03055CM,Lotus,9k YG Italian Solid Oval Link Chain 1.4mm wide 55cm Approx 1.95g,06/11/2024,118.78,BFY030,0.0000,7.7900,7.79,Weight,0
9KFSY05060CM,Lotus,9k YG Square Franco Chain 1.7mm wide 60cm. Approx 4.20g,29/10/2024,119.89,FSY050,0.0000,16.7000,16.7,Weight,0
9KFSY05042CM,Lotus,9k YG Square Franco Chain 1.7mm wide 42cm. Approx 2.85g,28/10/2024,119.89,FSY050,0.0000,28.8700,28.87,Weight,0
9KFSY05019CM,Lotus,9k YG Square Franco Chain 1.7mm wide 19cm. Approx 1.45g,28/10/2024,119.89,FSY050,0.0000,74.2100,74.21,Weight,0
9KER213Y15,Lotus,9k YG Round Hoop Earrings 15mm Diameter. Square Tube 3mm,28/10/2024,209.57,ER213,0.0000,8.0000,8,Each,0
9KER213Y30,Lotus,9k YG Round Hoop Earrings 30mm Diameter. Square Tube 3mm,28/10/2024,377.13,ER213,0.0000,14.0000,14,Each,0
9KER213Y20,Lotus,9k YG Round Hoop Earrings 20mm Diameter. Square Tube 3mm,28/10/2024,267.21,ER213,0.0000,8.0000,8,Each,0
9KER213Y10,Lotus,9k YG Round Hoop Earrings 10mm Diameter. Square Tube 3mm,28/10/2024,158.50,ER213,0.0000,1.0000,1,Each,0
9KER211Y10,Lotus,9k YG Round Hoop Earrings with Engraved Screwhead 10mm Diameter. Square Tube 3mm,28/10/2024,153.80,ER211,0.0000,4.0000,4,Each,0
9KER211Y30,Lotus,9k YG Round Hoop Earrings with Engraved Screwhead 30mm Diameter. Square Tube 3mm,28/10/2024,379.81,ER211,0.0000,7.0000,7,Each,0
9KER211Y20,Lotus,9k YG Round Hoop Earrings with Engraved Screwhead 20mm Diameter. Square Tube 3mm,28/10/2024,269.54,ER211,0.0000,4.0000,4,Each,0
9KFSY05055CM,Lotus,9k YG Square Franco Chain 1.7mm wide 55cm. Approx 3.8g,25/10/2024,119.89,FSY050,0.0000,22.8700,22.87,Weight,0
9KFSY05050CM,Lotus,9k YG Square Franco Chain 1.7mm wide 50cm. Approx 3.45g,25/10/2024,119.89,FSY050,0.0000,58.5200,58.52,Weight,0
9KPCY020B,Lotus,"9k YG 3mm Faceted Ball 1cm Spacing Paperclip Bracelet 1.1 x 2.4mm wide, running length (1m = approx 6g)",24/10/2024,119.89,PCY020B,0.0000,5.8500,5.85,Weight,0
9KCH471,Divya,9k WG Solid Oval Link Diamond Running Chain. 1.4mm Wide. 1 metre long. Bezel Set with 0.05ct diamonds every 4cm. 25D = 1.25ct.,18/10/2024,"3,252.03",CH371,0.0000,0.0000,0,Each,0
9KCH371,Divya,9k YG Solid Oval Link Diamond Running Chain 1.4mm Wide 1 metre long. Bezel Set with 0.05ct diamonds every 4cm. 24D = 1.20ct.,18/10/2024,"3,186.14",CH371,0.0000,0.0000,0,Each,0
18kDP099,Divya,18k YG Diamond Princess Diana Gold Coin Holder Pendant to fit a 24.10mm X 1.75mm (depth) coin with approx 55D = 0.55ct Claw Set.,16/10/2024,"1,769.40",DP099,0.0000,0.0000,0,Each,0
9KFXY12521CM,Divya,9k YG Hollow Foxtail Bracelet 4.5mm wide 21cm . Approx 7.55g,13/10/2024,121.00,FXY125,0.0000,7.5600,7.56,Weight,0
9KBR31150CM,Divya,9k YG Solid Oval Link Bracelet 6.7mm wide 50cm. Approx 14.55g,13/10/2024,119.89,BR311,0.0000,0.0000,0,Weight,0
9KBR31145CM,Divya,9k YG Solid Oval Link Bracelet 6.7mm wide 45cm . Approx 12.95g,13/10/2024,119.89,BR311,0.0000,0.0000,0,Weight,0
PTDP020,Divya,"Platinum Diamond Pendant, 1D=0.40ct & 18D=0.145ct",11/10/2024,"1,431.41",DP020,0.0000,1.0000,1,Each,0
PTZR020SETSIZEQ,Divya,Platinum Diamond Ring with Diamond Wedding Band Set with 47D=0.40ct and 1D=0.47ct. Size Q.,11/10/2024,"2,547.75",ZR020,0.0000,1.0000,1,Each,0
PTZR018SIZEQ,Divya,Platinum Marquise & Diamond Ring.   Set with 2 Marquise Diamond = 0.75ct and 14D=0.675ct Size Q,11/10/2024,"2,199.10",ZR018,0.0000,1.0000,1,Each,0
9KDBA203SMRG,Divya,9k 2T ( Rose  Gold Bangle with WG setting) Solid Hinged Diamond Bangle 3.0mm wide with 2 figure 8 safety clips . WG setting with 21D=2.0ct. 60mm x 53mm,10/10/2024,"4,302.21",DBA203,0.0000,0.0000,0,Each,0
925VL0194-145CM,Unknown,925 Italian Box Chain 1mm wide 45cm,09/10/2024,25.01,VL0194,0.0000,86.4300,86.43,Each,0
18KZR108SIZEJ1/2,Divya,"18k YG 3 Stone Diamond Ring with WG setting, 3D=0.75ct. Size J/2",08/10/2024,"4,111.89",ZR108,0.0000,0.0000,0,Each,0
MONTHLY CREDIT,MISC,Searay monthly spend credit,04/10/2024,24.31,,,,,Each,
9KTDW060,Forval,"9k WG Italian Solid Anchor Bracelet 2.3mm wide, running length (1m = approx 7.2g)",02/10/2024,118.78,TDW060,0.0000,0.0000,0,Weight,0
9KTDY060,Forval,"9k YG Italian Solid Anchor Bracelet 2.3mm wide, running length (1m = approx 7.1g)",02/10/2024,117.67,TDY060,0.0000,0.0000,0,Weight,0
9KFSY05045CM,Lotus,9k YG Square Franco Chain 1.7mm wide 45cm. Approx 3.1g,24/09/2024,119.89,FSY050,0.0000,85.3100,85.31,Weight,0
9KCH47519.5CM,Divya,"9k WG Solid Oval Link Diamond Bracelet 1.4mm Wide 19.5cm . Bezel Set with 1D=0.05ct, O-Rings at 16.5 & 18cm",12/09/2024,298.47,CH375,0.0000,7.0000,7,Each,0
9KCH37519.5CM,Divya,"9k YG Solid Oval Link Diamond Bracelet 1.4mm Wide 19.5cm . Bezel Set with 1D=0.05ct, O-Rings at 16.5 & 18cm",12/09/2024,281.19,CH375,0.0000,11.0000,11,Each,0
9KCH37145CM,Divya,9k YG Solid Oval Link Diamond Bracelet 1.4mm Wide 45cm. Bezel Set with 10D= 0.50ct. O-Rings at 42 & 43.5cm,03/09/2024,"1,366.75",CH371,0.0000,4.0000,4,Each,0
18KDS232,Divya,18k White Gold Diamond Halo Studs set with 2D=0.30ct & 24D=0.16ct,02/09/2024,"1,005.97",DS132,0.0000,1.0000,1,Each,0
18KDS132,Divya,18k YG Diamond Halo Studs set with 2D=0.30ct & 24D=0.16ct,02/09/2024,"1,001.53",DS132,0.0000,2.0000,2,Each,0
9KDS232,Divya,9k WG Diamond Halo Studs set with 2D=0.32ct & 24D=0.16ct,02/09/2024,794.73,DS132,0.0000,1.0000,1,Each,0
9KDS132,Divya,9k YG Diamond Halo Studs set with 2D=0.32ct & 24D=0.16ct,02/09/2024,787.45,DS132,0.0000,2.0000,2,Each,0
5% 30 days,,"Invoice is paid within 30 days, 5% discount applied to account.",02/09/2024,0.00,,0.0000,0.0000,0,,0
9KBR309-118CM,Divya,9k YG Solid Medical Alert Oval ID Bracelet with 34mm x 20mm plate and 9k YG Italian Solid 1 x 3 Figaro Chain 3.4mm wide. 18cm,30/08/2024,"1,074.95",BR309-1,0.0000,1.0000,1,Each,0
9KBELY04070CM,Lotus,9k YG Belcher Chain 2.5 x 2.8mm wide 70cm. Approx 4.4g,27/08/2024,117.67,BELY040,0.0000,39.5400,39.54,Weight,0
9KBELY04060CM,Lotus,9k YG Belcher Chain 2.5 x 2.8mm wide 60cm. Approx 3.8g,27/08/2024,117.67,BELY040,0.0000,49.0600,49.06,Weight,0
9KBELY04055CM,Lotus,9k YG Belcher Chain 2.5 x 2.8mm wide 55cm. Approx 3.5g,27/08/2024,117.67,BELY040,0.0000,28.0000,28,Weight,0
9KBELY04050CM,Lotus,9k YG Belcher Chain 2.5 x 2.8mm wide 50cm. Approx 3.25g,27/08/2024,117.67,BELY040,0.0000,51.2500,51.25,Weight,0
9KBELY04042CM,Lotus,9k YG Belcher Chain 2.5 x 2.8mm wide 42cm. Approx 2.75g,27/08/2024,117.67,BELY040,0.0000,19.1400,19.14,Weight,0
9KBELY04019CM,Lotus,9k YG Belcher Chain 2.5 x 2.8mm wide 19cm. Approx 1.45g,27/08/2024,117.67,BELY040,0.0000,37.6500,37.65,Weight,0
9KBELY04045CM,Lotus,9k YG Belcher Chain 2.5 x 2.8mm wide 45cm. Approx 2.95g,27/08/2024,117.67,BELY040,0.0000,0.0000,0,Weight,0
9KDR649YSIZES,Lotus,9k YG Signet Ring with CZ Star 9.5mm. Size S,27/08/2024,337.71,DR649,0.0000,7.0000,7,Each,0
9KRB01219CM,Lotus,9k YG 3mm Faceted Balls Paperclip Rosary Bracelet 0.70mm wide 19cm with Miraculous Madonna and CZ Cross.,27/08/2024,322.84,RB012,0.0000,0.0000,0,Each,0
9KPCY02019CM,Lotus,9k YG Paperclip Chain 1.1 x 2.4mm wide. 42cm. Approx 0.5g,27/08/2024,118.78,PCY020,0.0000,4.3000,4.3,Weight,0
9KCR601,Inah Co Ltd - 9k CZ Huggies,9k YG Maltese Cross 18mm x 18mm,26/08/2024,198.01,CR601,0.0000,5.0000,5,Each,0
18KSNW030AJ42,Forval,18k WG Italian Solid Magic Chain 1.0mm wide 42cm Adjustable with Ball Slider Approx 3.7g,19/08/2024,224.33,SNW030,0.0000,3.6700,3.67,Weight,0
18KC229,Divya,"18k YG Hollow Corno Horn of Plenty Pendant with Red Enamel, 16mm.",15/08/2024,204.59,C229,0.0000,8.0000,8,Each,0
9KC221,Divya,9k YG Hollow Large Corno Horn Pendant 22mm with Red Enamel.,09/08/2024,186.76,C221,0.0000,1.0000,1,Each,0
9KPNL1T,Divya,9k YG Script Letter Pendant T 20mm,09/08/2024,242.63,PNL1,0.0000,2.0000,2,Each,0
9KPNL1R-1,Divya,9k YG Script Letter Pendant R 22mm,09/08/2024,242.63,PNL1,0.0000,2.0000,2,Each,0
9KDBA212W57X49,Hem,"9k WG Hinged Diamond Nail Bangle, 267D = approx 2.74ct, SI1 G. 57x49mm",31/07/2024,"5,891.22",DBA212,0.0000,1.0000,1,Each,0
18KCR780,Inah Co Ltd - 9k CZ Huggies,18k WG Medium Bevelled Edge Crucifixion Pendant 21mm x 13mm,22/07/2024,619.54,CR680,0.0000,2.0000,2,Each,0
18KCR680,Inah Co Ltd - 9k CZ Huggies,18k YG Medium Bevelled Edge Crucifixion Pendant 21 x 13mm,22/07/2024,506.94,CR680,0.0000,5.0000,5,Each,0
9KCR780,Inah Co Ltd - 9k CZ Huggies,9k WG Solid Bevelled Edge Crucifixion Pendant 21mm x 13mm,22/07/2024,271.79,CR680,0.0000,6.0000,6,Each,0
9KCR680,Inah Co Ltd - 9k CZ Huggies,9k YG Medium Bevelled Edge Crucifixion Pendant 21mm x 13mm,22/07/2024,239.03,CR680,0.0000,12.0000,12,Each,0
9KHBR59046CM,Lotus,9k YG Hollow Chain & Ball Link Chain 8x15mm link  46cm,15/07/2024,"3,423.03",HBR590,0.0000,10.0000,10,Each,0
9KHBR59019.5CM,Lotus,9k YG Hollow Chain & Ball Link Bracelet 8x15mm link  19.5cm,15/07/2024,"1,542.17",HBR590,0.0000,11.0000,11,Each,0
9KHR3YX45MM,REMAKE,9k YG Solid Bangle. 3 x 45mm. Approx 6.40g,10/07/2024,118.78,HR3,0.0000,12.7400,12.74,Weight,0
9KDR099YSIZEP,Divya,9k YG Claddagh Celtic Band Set. 9mm. Size P,08/07/2024,546.74,DR099,0.0000,0.0000,0,Each,0
FREIGHT AusPost,MISC,Freight - Australia Post,26/06/2024,0.00,,,,,Each,
18KSC05245CM,Lotus,18k YG Black Onyx 12mm Four Leaf Clover Pendant with 1.2mm Trace Chain 45cm,20/06/2024,837.62,SB052,0.0000,0.0000,0,Each,0
18KSC05145CM,Lotus,"18k YG Oval Link Chain 1.8mm, with 5 x Mother of Pearl Four Leaf Clover 12mm, 45cm O-Ring at 42cm",20/06/2024,"2,054.28",SC051,0.0000,0.0000,0,Each,0
18KSB05119CM,Lotus,"18k YG Oval Link Chain 1.8mm, with 5 x Mother of Pearl Four Leaf Clover 12mm, 19cm Bracelet",20/06/2024,"1,431.51",SB051,0.0000,0.0000,0,Each,0
18KFSY05045CM,Lotus,18k YG Square Franco Chain 1.7mm wide 45cm. Approx 4.2g,20/06/2024,224.33,FSY050,0.0000,58.5700,58.57,Weight,0
9KBELY04545CM,Lotus,9k YG Belcher Chain 2.7mm wide 45cm. Approx 5.2g,20/06/2024,117.67,BELY045,0.0000,5.2000,5.2,Weight,0
9KDR359SIZEN,Divya,9k YG Diamond Dome Ring 6D=0.06ct. Size N,19/06/2024,624.94,DR359,0.0000,2.0000,2,Each,0
9KHCD5821CM,Lotus,9k YG Hollow Cuban Bracelet 13mm Wide 21cm.,18/06/2024,0.00,HCD58,0.0000,0.0000,0,Each,0
18KBR30023CM,Divya,"18k YG Solid Diamond Greek Key Bracelet 23cm, 163D=2.30ct",13/06/2024,"13,706.35",BR300,0.0000,0.0000,0,Each,0
18KBR30319CM,Divya,18k YG Solid 1 x 3 Oval & Round Belcher Bracelet 4.0mm wide 19cm . Approx 10.13g,30/05/2024,223.22,BR303,0.0000,40.5400,40.54,Weight,0
9KBR30321CM,Divya,9k YG Solid 1 x 3 Oval & Round Belcher Bracelet 4.0mm wide 21cm . Approx 7.95g,30/05/2024,119.89,BR303,0.0000,0.0000,0,Weight,0
9KBFOH5W-62X50MM,Divya,9K WG Diamond Oval Hinged Bangle 5mm Wide. 62x50mm internal diameter. 5D = 0.30ct G/SI,17/05/2024,"2,905.99",BFOH5,0.0000,0.0000,0,Each,0
9KC229,Divya,"9k YG Hollow Corno Horn of Plenty Pendant with Red Enamel, 16mm.",07/05/2024,117.41,C229,0.0000,8.0000,8,Each,0
18KDBA214W57X49,Hem,Assorted Bangles,06/05/2024,"8,680.70",DBA214,0.0000,0.0000,0,Each,0
9KDR109RUSIZER1/2,Divya,9k 2T Diamond & Natural Ruby Ring. 36D=0.18ct & 1Ru (6x4mm)=0.60ct claw set. Meas. 9x7mm. Size R/2,30/04/2024,726.45,DR109,0.0000,0.0000,0,Each,0
9KDR457-1WBSIZEN,Divya,9k WG Wedding Band with 14D=0.13ct Size N,26/04/2024,543.70,DR357-1,0.0000,0.0000,0,Each,0
18KDP110,Divya,18k YG Diamond Circle Pendant 22mm 45D=0.45ct,26/04/2024,"1,176.39",DP110,0.0000,2.0000,2,Each,0
9KBEL012YB50CM,Divya,9k YG Solid Round Polished Belcher Chain with 7.5mm link 50cm . With Bolt-Ring Approx 34.7g,23/04/2024,121.00,BEL012B,0.0000,69.3800,69.38,Weight,0
9KBEL012YB45CM,Divya,9k YG Solid Round Polished Belcher Chain with 7.5mm link 45cm . With Bolt-Ring Approx 31.48g,23/04/2024,121.00,BEL012B,0.0000,0.0000,0,Weight,0
9KBEL012YB21CM,Divya,9k YG Solid Round Polished Belcher Bracelet with 7.5mm link 21cm . With Bolt-Ring Approx 15.86g,23/04/2024,121.00,BEL012B,0.0000,15.8100,15.81,Weight,0
9KBEL012YB19CM,Divya,9k YG Solid Round Polished Belcher Bracelet with 7.5mm link 19cm . With Bolt-Ring Approx 15.2g,23/04/2024,121.00,BEL012B,0.0000,90.8800,90.88,Weight,0
5% 7 days,,"Invoice is paid within 7 days, 5% discount applied to account.",16/04/2024,0.00,,0.0000,0.0000,0,,0
9KDBC100W45CM,Divya,"9k WG Oval link Chain, 1.4mm wide, with Diamond Cross (11.8x8.8mm), 45cm with Jump ring at 42cm. 11D=0.15ct",09/04/2024,686.70,DBC100,0.0000,1.0000,1,Each,0
9KDBC100Y45CM,Divya,"9k YG Oval link Chain, 1.4mm wide, with Diamond Cross (11.8x8.8mm), 45cm with Jump ring at 42cm. 11D=0.15ct",09/04/2024,677.75,DBC100,0.0000,2.0000,2,Each,0
Backorder,MISC,Backorder items have arrived,08/04/2024,0.00,,,,,Each,
9KBFOH5-51X43MM,Divya,9k YG Diamond Oval Hinged Bangle 5mm Wide. 51X43mm internal diameter. 5D = 0.30ct G/SI,06/04/2024,"2,905.99",BFOH5,0.0000,0.0000,0,Each,0
NON-STOCK ITEM,MISC,Non-Stock item,05/04/2024,0.00,N/A,2.0000,15.0000,13,Each,0
9KCPY02245CM,Inah Co Ltd - 9k CZ Huggies,9k YG Fresh Water Pearl Oval Link Chain 45cm with O-Ring at 42cm,04/04/2024,301.11,CPY022,0.0000,7.0000,7,Each,0
18KCPY02719CM,Inah Co Ltd - 9k CZ Huggies,"18k YG CZ, Sapphire & Enamel Eye Charm Oval Link Bracelet 19cm incl. 2cm adjustable links",03/04/2024,520.39,CPY027,0.0000,0.0000,0,Each,0
9KES506Y,Inah Co Ltd - 9k CZ Huggies,9k Yellow Gold Graduated Dome Stud 9.8mmx7mm,02/04/2024,251.53,ES506,0.0000,5.0000,5,Each,0
Appraisal Complex / Image,,Appraisal of Complex item with image supplied,01/04/2024,90.58,,0.0000,0.0000,0,,0
Appraisal Complex,,Appraisal of Complex items,01/04/2024,52.84,,0.0000,0.0000,0,,0
Appraisal Simple,,Appraisal of Simple items,01/04/2024,37.75,,0.0000,0.0000,0,,0
Appraisal NCV,,Appraisal of items with No Commercial Value,01/04/2024,10.57,,0.0000,0.0000,0,,0
9KGZP46023CM,Lotus,9k YG Solid Cuban Chain 13mm Wide 23cm. Approx 81.4g,28/03/2024,117.67,GZP460,0.0000,81.1000,81.1,Weight,0
9KGZP46021CM,Lotus,9k YG Solid Cuban Chain 13mm Wide 21cm. Approx 73.4g,28/03/2024,117.67,GZP460,0.0000,73.5000,73.5,Weight,0
9KER208Y20,Lotus,9k YG Fancy Round Hoop Earrings 20mm Diameter. Chain Link 4mm.,28/03/2024,431.67,ER208,0.0000,7.0000,7,Each,0
9KDR653YSIZEP,Lotus,9k YG CZ Border Miraculous Madonna Ring 15mm. Size P,28/03/2024,363.33,DR653,0.0000,4.0000,4,Each,0
9KDR653YSIZEM,Lotus,9k YG CZ Border Miraculous Madonna Ring 14.5mm x 11mm. Size M,28/03/2024,330.00,DR653,0.0000,4.0000,4,Each,0
9KDR652YSIZEQ,Lotus,9k YG Hamsa Ring 9.5mm. Size Q,28/03/2024,249.43,DR652,0.0000,8.0000,8,Each,0
9KDR650YSIZEQ,Lotus,9k YG Eye Ring with Beaded Band 7mm. Size Q,28/03/2024,263.19,DR650,0.0000,4.0000,4,Each,0
9KDR650YSIZEL,Lotus,9k YG Eye Ring with Beaded Band 7mm. Size L,28/03/2024,246.75,DR650,0.0000,9.0000,9,Each,0
9KDR637YSIZEL,Lotus,9k YG Multi-Hexagon Ring 3.5mm. Size L,28/03/2024,216.91,DR637,0.0000,8.0000,8,Each,0
9KDR636YSIZEQ,Lotus,9k YG Chain-Link Ring with Gold Balls 6mm. Size Q,28/03/2024,364.90,DR636,0.0000,8.0000,8,Each,0
9KDR636YSIZEL,Lotus,9k YG Chain-Link Ring with Gold Balls 6mm. Size L,28/03/2024,328.15,DR636,0.0000,4.0000,4,Each,0
9KDR635YSIZEP,Lotus,9k YG 6-Leaf Design Ring 5mm. Size P.,28/03/2024,0.00,DR635,0.0000,0.0000,0,Each,0
9KDR635YSIZEL,Lotus,9k YG 6-Leaf Design Ring 5mm. Size L,28/03/2024,257.84,DR635,0.0000,9.0000,9,Each,0
9KBR101Y47+3CM,Lotus,"9k YG Faceted Double Leaf Chain, 7.6mm    47+3cm.",28/03/2024,"2,446.92",BR101,0.0000,5.0000,5,Each,0
9KBR101Y42+3CM,Lotus,"9k YG Faceted Double Leaf Bracelet, 7.6mm. 42+3cm.",28/03/2024,"2,241.29",BR101,0.0000,5.0000,5,Each,0
9KBR101Y18+3CM,Lotus,"9k YG Faceted Double Leaf Bracelet, 7.6mm    16+3cm",27/03/2024,948.30,BR101,0.0000,2.0000,2,Each,0
18KRB00719CM,Lotus,"YG Rosary Bracelet with 3mm Polished Balls, Madonna and Cross",27/03/2024,843.95,RB007,0.0000,28.0000,28,Each,0
18KAR331-4SETSIZEO,Divya,18k 2T Solitaire Pear Brilliant Engagement Ring 0.70ct SI1 G. GIA Certified 7478311832 Size O,26/03/2024,719.59,AR331,0.0000,0.0000,0,Each,0
9KDBA208Y59X51,Hem,"9k YG Hinged Twist Bangle with Diamond Edge, 48D = 1.05ct, SI1 G.  59x51mm",25/03/2024,"3,030.62",DBA208,0.0000,0.0000,0,Each,0
9KDBA206W60,Hem,"9k WG Expandable Diamond Tennis Bracelet, 86D = 2.73ct, SI1 G. 60mm",25/03/2024,"5,251.70",DBA206,0.0000,2.0000,2,Each,0
18KDR193SIZEV1/2,Divya,18k YG Gents Diamond Ring 36D=0.28ct E/F VS. Size V 1/2,24/03/2024,"3,145.50",DR293,0.0000,0.0000,0,Each,0
Bank Transaction Charge 1.3%,,A 1.3% charge applies to card payments after 7 days from invoice.,23/03/2024,0.00,,0.0000,0.0000,0,,0
2.5% 7 days,,"Invoice is paid within 7 days, 2.5% discount applied to account.",23/03/2024,0.00,,0.0000,0.0000,0,,0
Bank Transaction Charge,,A 1.1% charge applies to card payments after 7 days from invoice.,22/03/2024,0.00,,0.0000,0.0000,0,,0
9KDR715YSIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG CZ Signet Ring. 11x7mm.Size M,20/03/2024,253.33,DR715,0.0000,4.0000,4,Each,0
9KDR715YSIZEK,Inah Co Ltd - 9k CZ Huggies,9k YG CZ Signet Ring. 11x7mm. Size K,20/03/2024,248.19,DR715,0.0000,1.0000,1,Each,0
9KDR714YSIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG CZ Oval Signet Ring. 10 x 4mm. Size M,20/03/2024,243.69,DR714,0.0000,4.0000,4,Each,0
9KDR714YSIZEK,Inah Co Ltd - 9k CZ Huggies,9k YG CZ Oval Signet Ring. 10 x 4mm. Size K,20/03/2024,243.69,DR714,0.0000,2.0000,2,Each,0
9KDR713YSIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG Wriggling Snake Ring Size M,20/03/2024,298.16,DR713,0.0000,5.0000,5,Each,0
9KDR713YSIZEK,Inah Co Ltd - 9k CZ Huggies,9k YG Wriggling Snake Ring. Size K,20/03/2024,298.16,DR713,0.0000,1.0000,1,Each,0
9KDR709YSIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG 8mm Fresh Water Pearl Ring. Size M,20/03/2024,226.91,DR709,0.0000,1.0000,1,Each,0
9KDR709YSIZEK,Inah Co Ltd - 9k CZ Huggies,9k YG 8mm Fresh Water Pearl Ring. Size K,20/03/2024,238.26,DR709,0.0000,2.0000,2,Each,0
9KDR708YSIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG CZ & FWP Double-Ended Ring. 10mm. Size M,20/03/2024,287.85,DR708,0.0000,1.0000,1,Each,0
9KDR708YSIZEK,Inah Co Ltd - 9k CZ Huggies,9k YG CZ & FWP Double-Ended Ring. 10mm. Size K,20/03/2024,259.06,DR708,0.0000,4.0000,4,Each,0
9KDR706YSIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG Blossom Ring. Size M,20/03/2024,226.17,DR706,0.0000,2.0000,2,Each,0
9KDR706YSIZEK,Inah Co Ltd - 9k CZ Huggies,9k YG Blossom Ring. Size K,20/03/2024,226.17,DR706,0.0000,3.0000,3,Each,0
9KDR704YSIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG Ginko Leaf Ring. 8mm. Size M,20/03/2024,226.17,DR704,0.0000,2.0000,2,Each,0
9KDR704YSIZEK,Inah Co Ltd - 9k CZ Huggies,9k YG Ginko Leaf Ring. 8mm. Size K,20/03/2024,226.17,DR704,0.0000,1.0000,1,Each,0
9KDR702YSIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG CZ Hearts Promise Ring. Size M,20/03/2024,257.05,DR702,0.0000,3.0000,3,Each,0
9KDR702YSIZEK,Inah Co Ltd - 9k CZ Huggies,9k YG CZ Hearts Promise Ring. Size K,20/03/2024,243.03,DR702,0.0000,2.0000,2,Each,0
9KDR701YSIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG Ring with Trace Chain. 1.2mm. Size M,20/03/2024,184.85,DR701,0.0000,1.0000,1,Each,0
9KDR701YSIZEK,Inah Co Ltd - 9k CZ Huggies,9k YG Ring with Trace Chain. 1.2mm. Size K,20/03/2024,176.64,DR701,0.0000,3.0000,3,Each,0
9KER281Y,Inah Co Ltd - 9k CZ Huggies,"9k YG Huggies with 4CZx 3mm, 10mm Diameter",20/03/2024,286.11,ER281,0.0000,5.0000,5,Each,0
