*Product Code,*Product Description,Notes,Barcode,Unit of Measure,Min Stock Alert Level,Max Stock Alert Level,Label Template,SO Label Template,PO Label Template,SO Label Quantity,PO Label Quantity,Supplier Code,Supplier Name,Supplier Product Code,Default Purchase Price,Minimum Order Quantity,Minimum Sale Quantity,Default Sell Price,Minimum Sell Price,Sell Price Tier 1,Sell Price Tier 2,Sell Price Tier 3,Sell Price Tier 4,Sell Price Tier 5,Sell Price Tier 6,Sell Price Tier 7,Sell Price Tier 8,Sell Price Tier 9,Sell Price Tier 10,Pack Size,Weight,Width,Height,Depth,Reminder,Last Cost,Nominal Cost,Comments,Copy Comments for Sales,Copy Comments for Purchases,Never Diminishing,Product Group,Product Sub Group,Product Brand,Sales Account,COGS Account,Purchase Account,Purchase Tax Type,Purchase Tax Rate,Sales Tax Type,Sale Tax Rate,IsAssembledProduct,IsComponent,IsObsoleted,Is Sellable,Is Purchasable,Default Purchasing Unit of Measure,Is Batch Tracked
18KDR142SIZEM,18k YG Dress Diamond Ring with WG Setting 77D=1.0ct Size M,,18KDR142SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR2207Yellow_Gold,,,,3478.8700,2922.2500,9740.8400,,3478.8700,3304.9300,3130.9800,,,,,3478.8700,,,,1.000,,,872.8900,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR144SIZEX,Disc 18k 2T Trilogy Diamond Ring 21D=0.55ct Size X,,18KDR144SIZEX,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR2586Two_Tone,,,,1442.2200,1211.4600,4038.2100,,1442.2200,1370.1100,1298.0000,,,,,1442.2200,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR149,18k WG Tahitian Pearl Ring 35D = 0.17ct.,,18KDR149,Each,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,,,,1553.0800,1304.5800,4348.6100,,1553.0800,1475.4200,1397.7700,,,,,1553.0800,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
18KDR153SIZEM,18k 2T Natural Ruby & Diamond Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct. Size M.,<p>18k Two Tone Natural Ruby &amp; Diamond Dress Ring with 3 Ruby=1.30ct &amp; 4D=0.26ct - DR122 | DR153</p>,18KDR153SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_GoldRUBY,,,,1841.1600,1546.5800,5155.2600,,1841.1600,1749.1100,1657.0500,,,,,1841.1600,,,,1.000,,,536.4700,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR153SIZEN,18k 2T Natural Ruby & Diamond Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct.  Size N.,<p>18k Two Tone Natural Ruby &amp; Diamond Dress Ring with 3 Ruby=1.30ct &amp; 4D=0.26ct - DR122 | DR153</p>,18KDR153SIZEN,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Two_ToneRuby,,,,1488.2200,1250.1000,4167.0100,,1488.2200,1413.8100,1339.4000,,,,,1488.2200,,,,1.000,,,0.0000,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR153SIZEO,18k 2T Natural Ruby & Diamond Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct. Size O,,18KDR153SIZEO,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,,,,,2027.3900,1703.0100,5676.7000,,2027.3900,1926.0200,1824.6500,,,,,2027.3900,,,,1.000,,,508.7000,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR153SIZEP,18k 2T Natural Ruby & Diamond Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct.  Size P.,<p>18k Two Tone Natural Ruby &amp; Diamond Dress Ring with 3 Ruby=1.30ct &amp; 4D=0.26ct - DR122 | DR153</p>,18KDR153SIZEP,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Two_ToneNewMould,,,,1811.7500,1521.8700,5072.9100,,1811.7500,1721.1700,1630.5800,,,,,1811.7500,,,,1.000,,,586.8600,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR153SIZEQ,18k 2T Natural Ruby & Diamond Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct. Size Q.,<p>18k Two Tone Natural Ruby &amp; Diamond Dress Ring with 3 Ruby=1.30ct &amp; 4D=0.26ct - DR122 | DR153</p>,18KDR153SIZEQ,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_Gold,,,,1711.9000,1438.0000,4793.3200,,1711.9000,1626.3000,1540.7100,,,,,1711.9000,,,,1.000,,,429.5300,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR153SIZER,18k 2T Natural Ruby & Diamond Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct. Size R.,<p>18k Two Tone Natural Ruby &amp; Diamond Dress Ring with 3 Ruby=1.30ct &amp; 4D=0.26ct - DR122 | DR153</p>,18KDR153SIZER,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Two_Tone,0.0000,,,1841.1600,1546.5800,5155.2600,,1841.1600,1749.1100,1657.0500,,,,,1841.1600,,,,1.000,,,605.9900,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR153SIZER1/2,18k 2T Natural Ruby & Diamond Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct. Size R1/2,<p>18k Two Tone Natural Ruby &amp; Diamond Dress Ring with 3 Ruby=1.30ct &amp; 4D=0.26ct - DR122 | DR153</p>,18KDR153SIZER1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Two_ToneNewMould,,,,1841.1600,1546.5800,5155.2600,,1841.1600,1749.1100,1657.0500,,,,,1841.1600,,,,1.000,,,579.0100,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR153SIZES1/2,18k 2T Natural Ruby & Diamond Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct. Size S1/2,<p>18k Two Tone Natural Ruby &amp; Diamond Dress Ring with 3 Ruby=1.30ct &amp; 4D=0.26ct - DR122 | DR153</p>,18KDR153SIZES1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Two_Tone,,,,1841.1600,1546.5800,5155.2600,,1841.1600,1749.1100,1657.0500,,,,,1841.1600,,,,1.000,,,532.1100,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR153SIZET,18k 2T Natural Ruby & Diamond Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct.  Size T.,<p>18k Two Tone Natural Ruby &amp; Diamond Dress Ring with 3 Ruby=1.30ct &amp; 4D=0.26ct - DR122 | DR153</p>,18KDR153SIZET,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_GoldRuby,,,,1841.1600,1546.5800,5155.2600,,1841.1600,1749.1100,1657.0500,,,,,1841.1600,,,,1.000,,,635.8400,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR153SIZEY,18k 2T Natural Ruby & Dia Dress Ring with 3 Ruby=1.30ct & 4D=0.26ct. Size Y.,<p>18k Two Tone Natural Ruby &amp; Diamond Dress Ring with 3 Ruby=1.30ct &amp; 4D=0.26ct - DR122 | DR153</p>,18KDR153SIZEY,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_GoldRuby,,,,1841.1600,1546.5800,5155.2600,,1841.1600,1749.1100,1657.0500,,,,,1841.1600,,,,1.000,,,0.0000,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR155SIZEM1/2,disc 18k YG Band with WG Setting Dia ring. Set with 5 Princess Cut Dias = 0.90ct..Size M1/2..As per image attached...,,18KDR155SIZEM1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR2242Two_Tone,,,,3674.7100,3086.7500,10289.1800,,3674.7100,3490.9700,3307.2400,,,,,3674.7100,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR156SIZEP,18k 2T Trilogy  Diamond Ring set with 1D=0.40ct & 2D=0.48ct,<p>18k Two Tone Trilogy Diamond Ring set with 1D=0.40ct &amp; 2D=0.48ct - DR156 | DR156</p>,18KDR156SIZEP,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/135Two_Tone,,,,5496.4800,4617.0400,15390.1400,,5496.4800,5221.6500,4946.8300,,,,,5496.4800,,,,1.000,,,1747.0000,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR158SIZEM,Disc 18k YG Cluster Diamond Ring Size M   11D=0.12ct,,18KDR158SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR2999Yellow_Gold,,,,679.2600,570.5700,1901.9200,,679.2600,645.2900,611.3300,,,,,679.2600,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR159SIZEL,18k YG Dia Dress Ring. Set with 9D=0.72ct set in WG claws. SI 2 G-H..Size L. ..,,18KDR159SIZEL,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR2859Yellow_Gold,,,,2434.3100,2044.8200,6816.0700,,2434.3100,2312.5900,2190.8800,,,,,2434.3100,,,,1.000,,,0.0000,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR160SIZEM,18k YG Diamond Ring set in WG setting 11D=0.11ct..Size M.,,18KDR160SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR3575,,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,,,1.000,,,0.0000,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR165SIZET1/2,18k YG Band with WG Setting  Ruby & Diamond Cluster Ring. Set with 1 Round Ruby Stone=  0.25ct surrounded with 10D= 0.105ct . Size T1/2,,18KDR165SIZET1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR4541,,,,1164.1200,977.8600,3259.5500,,1164.1200,1105.9200,1047.7100,,,,,1164.1200,,,,1.000,,,425.8900,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR186SIZEL,18ct YG shank with 18ct WG setting set with 31 Brilliant Cut Diamonds = 1.40ct..Color:  F/G   Clarity: SI  Size L,,18KDR186SIZEL,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR4167Yellow_Gold,,,,3819.4300,3208.3200,10694.4000,,3819.4300,3628.4600,3437.4800,,,,,3819.4300,,,,1.000,,,0.0000,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR188SIZEM,18k YG Solitaire Ring with WG 6-Claw Setting Unset  to suit a 1D = 1.0ct SI1 G,,18KDR188SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR5057Yellow_Gold,,,,629.8800,529.1000,1763.6800,,629.8800,598.3900,566.9000,,,,,629.8800,,,,1.000,,,238.3800,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR189SIZEX1/2,18k YG Gents Ring,,18KDR189SIZEX1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,R100390,,,,3819.4200,3208.3100,10694.3700,,3819.4200,3628.4500,3437.4800,,,,,3819.4200,,,,1.000,,,1405.5500,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR193SIZEV1/2,18k YG Gents Diamond Ring 36D=0.28ct E/F VS. Size V 1/2,,18KDR193SIZEV1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,R101060YG,933.2072,,,3145.5000,2642.2200,8807.3900,,3145.5000,2988.2200,2830.9500,,,,,3145.5000,,,11.311,1.000,,,1601.3400,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR196SIZEU,18k YG Wedding Band with Brushed Finished Centre and two engraved lines with black rhodium. 7mm width. Size U,,18KDR196SIZEU,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,Julian & Caterina,,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR197SIZEP1/2,18k YG Diamond Screw Ring Set with  3D=approx.0.22.ct. 5.0mm wide. Size P 1/2.,,18KDR197SIZEP1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,WB300764YG,0.0000,,,2494.5500,2095.4200,6984.7300,,2494.5500,2369.8200,2245.0900,,,,,2494.5500,,,,1.000,,,991.0100,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR209SIZEP,18k WG Shank with WG Setting Dia & Ruby Ring. 36D=0.18ct & 1Ru=0.66ct. Size P,,18KDR209SIZEP,Each,,,,,,Order Quantity,Order Quantity,SURAJINT,SURAJINT,SRR21213/5156,,,,1133.8200,952.4100,3174.7000,,1133.8200,1077.1300,1020.4400,,,,,1133.8200,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Each,No
18KDR210,18k Italian Fancy Ring,<p>Three Tone Italian Fancy Ring. Available in various alloys. - DR210 | DR210</p>,18KDR210,Each,,,,,,Order Quantity,Order Quantity,MULINODO,Mulino DOro srl,BG2029,,,,534.5900,449.0500,1496.8400,,534.5900,507.8600,481.1300,,,,,534.5900,,,,1.000,,,0.0000,,,False,False,No,Rings (No Stones),,,,,,,,,,No,No,No,Yes,No,Each,No
18KDR211SIZEM,18k WG Diamond Round Fancy Ring  set with 45D = 0.67ct  Size M...,,18KDR211SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1328White_Gold,,,,2406.8600,2021.7600,6739.2200,,2406.8600,2286.5200,2166.1800,,,,,2406.8600,,,,1.000,,,603.9100,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR211SIZER,18k WG Diamond Round Fancy Ring  set with 45D = 0.67ct  Size R,,18KDR211SIZER,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1328White_Gold,,,,2358.5700,1981.2000,6604.0000,,2358.5700,2240.6400,2122.7200,,,,,2358.5700,,,,1.000,,,591.7900,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR215SIZEJ1/2,disc 18k WG Dress ring set with 1 Ruby=0.90ct & 2D=0.31ct Size J1/2.,,18KDR215SIZEJ1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/141White_GoldRuby,,,,1936.3300,1626.5100,5421.7100,,1936.3300,1839.5100,1742.6900,,,,,1936.3300,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR215SIZEM,18k WG Dress ring  set with 1 Ruby=0.90ct & 2D=0.31ct  Size M.,<p>18k White Gold Dress ring set with 1 Ruby=0.90ct &amp; 2D=0.31ct Size M. - DR115 | DR215</p>,18KDR215SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/141White_GoldRuby,,,,2089.5100,1755.1900,5850.6300,,2089.5100,1985.0300,1880.5600,,,,,2089.5100,,,,1.000,,,532.6900,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR216SIZEM,18k WG Dress ring  set with 1 Sapphire=1.00ct & 2D=0.32ct  Size M.,,18KDR216SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/141White_GoldSapphire,,,,3151.4700,2647.2300,8824.1200,,3151.4700,2993.9000,2836.3200,,,,,3151.4700,,,,1.000,,,790.7400,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR217SIZEM,18k WG Dress ring  set with 2 Ruby=0.50ct & 1D=0.19ct  Size M.,<p>18k White Gold Dress ring set with 2 Ruby=0.50ct &amp; 1D=0.19ct Size M. - DR117 | DR217</p>,18KDR217SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/178White_GoldRuby,,,,1588.7800,1334.5700,4448.5700,,1588.7800,1509.3400,1429.9000,,,,,1588.7800,,,,1.000,,,377.8700,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR218SIZEM,18k WG Dress ring  set with 2 Sapphire=0.50ct & 1D=0.19ct  Size M.,<p>18k White Gold Dress ring set with 2 Sapphire=0.50ct &amp; 1D=0.19ct Size M. - DR117 | DR218</p>,18KDR218SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/178White_GoldSapphire,0.0000,,,1588.7800,1334.5700,4448.5700,,1588.7800,1509.3400,1429.9000,,,,,1588.7800,,,,1.000,,,375.7500,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR218SIZEW,disc 18k WG Dress ring set with 2 Sapphire=0.50ct & 1D=0.19ct Size W.,,18KDR218SIZEW,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/178White_GoldSapphire,,,,1580.0800,1327.2700,4424.2300,,1580.0800,1501.0800,1422.0700,,,,,1580.0800,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR219SIZEL,disc 18k WG Dress ring set with Dias=0.25ct Size L.,,18KDR219SIZEL,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,247/364W/G,,,,1018.5300,855.5700,2851.8900,,1018.5300,967.6000,916.6800,,,,,1018.5300,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR219SIZEM,18k WG Dress ring  set with Diamonds=0.25ct  Size M.,,18KDR219SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,247/364White_Gold,0.0000,,,1099.2700,923.3800,3077.9400,,1099.2700,1044.3000,989.3400,,,,,1099.2700,,,,1.000,,,281.3900,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR219SIZEP,18k WG Dress ring  set with Diamonds=0.25ct  Size P.,<p>18k White Gold Dress ring set with Diamonds=0.25ct Size P. - 18KDR219 | 18KDR219</p>,18KDR219SIZEP,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,247/364White_Gold,,,,1099.2700,923.3800,3077.9400,,1099.2700,1044.3000,989.3400,,,,,1099.2700,,,,1.000,,,277.6800,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR221SIZEM,18k WG Dress Ring  set with 87D = 0.90ct & 3 Champagne D = 1.50ct  Size M.,,18KDR221SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/218White_GoldSizeM,,,,6938.5100,5828.3400,19427.8100,,6938.5100,6591.5800,6244.6500,,,,,6938.5100,,,,1.000,,,1740.9600,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR221SIZEN,18k WG Dress Ring  set with 87D = 0.90ct & 3 Champagne D = 1.50ct  Size N.,,18KDR221SIZEN,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/218White_GoldSizeN,,,,6775.2900,5691.2500,18970.8200,,6775.2900,6436.5300,6097.7600,,,,,6775.2900,,,,1.000,,,1700.0100,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR221SIZEO,18k WG Dress Ring  set with 93D = 0.90ct & 3 Champagne D = 1.50ct  Size O.,,18KDR221SIZEO,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,104/218White_GoldSizeO,,,,7100.4200,5964.3500,19881.1600,,7100.4200,6745.3900,6390.3700,,,,,7100.4200,,,,1.000,,,1781.5800,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR222SIZEL,18k 2T Natural Sapphire & Diamond Dress Ring set with 4D = 0.26ct & 3 Sapphires = Approx. 1.10ct  Size L.,<p>18k Two Tone Natural Sapphire &amp; Diamond Dress Ring set with 4D = 0.26ct &amp; 3 Sapphires = Approx. 1.10ct - DR122 | DR222</p>,18KDR222SIZEL,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_Gold,,,,1811.7500,1521.8700,5072.9100,,1811.7500,1721.1700,1630.5800,,,,,1811.7500,,,,1.000,,,368.0000,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR222SIZEM,18k 2T Natural Sapphire & Diamond Dress Ring set with 4D = 0.26ct & 3 Sapphires = Approx. 1.10ct  Size M.,<p>18k Two Tone Natural Sapphire &amp; Diamond Dress Ring set with 4D = 0.26ct &amp; 3 Sapphires = Approx. 1.10ct - DR122 | DR222</p>,18KDR222SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_Gold,,,,1809.7500,1520.1900,5067.3000,,1809.7500,1719.2600,1628.7700,,,,,1809.7500,,,,1.000,,,582.3300,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR222SIZEN,18k 2T Natural Sapphire & Diamond Dress Ring set with 4D = 0.26ct & 3 Sapphires = Approx. 1.10ct Size N.,<p>18k Two Tone Natural Sapphire &amp; Diamond Dress Ring set with 4D = 0.26ct &amp; 3 Sapphires = Approx. 1.10ct - DR122 | DR222</p>,18KDR222SIZEN,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341,,,,1809.7500,1520.1900,5067.3000,,1809.7500,1719.2600,1628.7700,,,,,1809.7500,,,,1.000,,,580.8900,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR222SIZEP,18k 2T Natural Sapphire & Diamond Dress Ring set with 4D = 0.26ct & 3 Sapphires = Approx. 1.10ct Size P.,<p>18k Two Tone Natural Sapphire &amp; Diamond Dress Ring set with 4D = 0.26ct &amp; 3 Sapphires = Approx. 1.10ct - DR122 | DR222</p>,18KDR222SIZEP,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_GoldWithSaphire,,,,1809.7500,1520.1900,5067.3000,,1809.7500,1719.2600,1628.7700,,,,,1809.7500,,,,1.000,,,587.6800,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR222SIZEQ,18k 2T Natural Sapphire & Diamond Dress Ring set with 4D = 0.26ct & 3 Sapphires = Approx. 1.10ct  Size Q.,<p>18k Two Tone Natural Sapphire &amp; Diamond Dress Ring set with 4D = 0.26ct &amp; 3 Sapphires = Approx. 1.10ct - DR122 | DR222</p>,18KDR222SIZEQ,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_Gold,,,,1809.7500,1520.1900,5067.3000,,1809.7500,1719.2600,1628.7700,,,,,1809.7500,,,,1.000,,,579.6500,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR222SIZER1/2,18k 2T Natural Sapphire & Dia Dress Ring set with 4D = 0.26ct & 3 Sapphires = Approx. 1.10ct Size R1/2.,<p>18k Two Tone Natural Sapphire &amp; Diamond Dress Ring set with 4D = 0.26ct &amp; 3 Sapphires = Approx. 1.10ct - DR122 | DR222</p>,18KDR222SIZER1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_GoldSaphire,,,,1841.1600,1546.5800,5155.2600,,1841.1600,1749.1100,1657.0500,,,,,1841.1600,,,,1.000,,,0.0000,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR222SIZES,18k 2T Natural Sapphire & Diamond Dress Ring set with 4D = 0.26ct & 3 Sapphires = Approx. 1.10ct  Size  S,<p>18k Two Tone Natural Sapphire &amp; Diamond Dress Ring set with 4D = 0.26ct &amp; 3 Sapphires = Approx. 1.10ct - DR122 | DR222</p>,18KDR222SIZES,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341,,,,2022.6000,1698.9900,5663.2900,,2022.6000,1921.4700,1820.3400,,,,,2022.6000,,,,1.000,,,507.5000,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR222SIZES1/2,18k 2T Natural Sapphire & Dia Dress Ring set with 4D = 0.26ct & 3 Sapphires = Approx. 1.10ct Size S1/2.,<p>18k Two Tone Natural Sapphire &amp; Diamond Dress Ring set with 4D = 0.26ct &amp; 3 Sapphires = Approx. 1.10ct - DR122 | DR222</p>,18KDR222SIZES1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1341Yellow_GoldSapp,,,,1841.1600,1546.5800,5155.2600,,1841.1600,1749.1100,1657.0500,,,,,1841.1600,,,,1.000,,,0.0000,,,False,False,No,Coloured Stone Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR223SIZEI1/2,Disc 18k WG Dress Ring set with 79D = 0.80ct Size I 1/2.,,18KDR223SIZEI1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1344White_Gold,,,,2998.1600,2518.4500,8394.8500,,2998.1600,2848.2500,2698.3400,,,,,2998.1600,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR223SIZEM,18k WG Dress Ring  set with 79D = 0.80ct  Size M.,,18KDR223SIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1344White_Gold,,,,2998.1600,2518.4500,8394.8500,,2998.1600,2848.2500,2698.3400,,,,,2998.1600,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR223SIZEP,18k WG Dress Ring  set with 79D = 0.80ct  Size P.,,18KDR223SIZEP,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,WB300686WG,,,,2998.1600,2518.4500,8394.8500,,2998.1600,2848.2500,2698.3400,,,,,2998.1600,,,,1.000,,,1092.5300,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR223SIZET,18k WG Dress Ring  set with 79D = 0.80ct  Size T,,18KDR223SIZET,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1344White_Gold,,,,3043.4400,2556.4900,8521.6200,,3043.4400,2891.2600,2739.0900,,,,,3043.4400,,,,1.000,,,1115.7000,,,False,False,No,Gents Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KDR224SIZEL,disc 18k WG Dress Ring set with 49D = 0.50ct Size L.,,18KDR224SIZEL,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJR1345White_Gold,,,,1644.9100,1381.7200,4605.7500,,1644.9100,1562.6600,1480.4200,,,,,1644.9100,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
